번호,사고번호,발생일시,사상자수,사고유형,도로형태,가해운전자연령,가해운전자성별,피해자연령,피해자성별,위도,경도,시도코드,시도이름,시군구코드,시군구이름,행정동코드,행정동이름,법정동코드,법정동이름,기준일자
9319,2021110000000000.00 ,2021-11-13 12:00,1,차대차 - 측면충돌,교차로 - 교차로안,64세,여,55세,남,986764,1820897,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,2021-11-13
9320,2021110000000000.00 ,2021-11-13 16:00,7,차대차 - 측면충돌,교차로 - 교차로부근,33세,남,43세,여,984094,1820437,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,2021-11-13
9321,2021110000000000.00 ,2021-11-13 17:00,1,차대차 - 측면충돌,단일로 - 기타,67세,남,28세,여,986667,1818525,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2021-11-13
9322,2021110000000000.00 ,2021-11-13 23:00,3,차대차 - 추돌,교차로 - 교차로부근,33세,여,63세,남,986334,1818229,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2021-11-13
9323,2021110000000000.00 ,2021-11-14 12:00,1,차대차 - 측면충돌,단일로 - 기타,45세,남,28세,남,984550,1817980,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-11-14
9324,2021110000000000.00 ,2021-11-14 15:00,4,차대차 - 기타,교차로 - 교차로부근,50세,남,29세,남,991697,1820274,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,2021-11-14
9325,2021110000000000.00 ,2021-11-14 20:00,1,차대차 - 후진중충돌,단일로 - 기타,50세,남,19세,남,985569,1823520,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013500,신봉동,2021-11-14
9326,2021110000000000.00 ,2021-11-15 08:00,1,차대차 - 추돌,교차로 - 교차로부근,27세,여,48세,여,984967,1818760,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-11-15
9327,2021110000000000.00 ,2021-11-15 13:00,1,차량단독 - 기타,단일로 - 기타,52세,남,기타불명,기타불명,983752,1811404,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,2021-11-15
9328,2021110000000000.00 ,2021-11-15 18:00,1,차대차 - 측면충돌,단일로 - 기타,45세,여,23세,여,984607,1818820,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,2021-11-15
9329,2021110000000000.00 ,2021-11-16 07:00,1,차대차 - 기타,교차로 - 교차로안,70세,남,68세,남,986305,1816080,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,2021-11-16
9330,2021110000000000.00 ,2021-11-16 12:00,1,차대사람 - 횡단중,교차로 - 교차로부근,50세,남,81세,남,989871,1826490,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2021-11-16
9331,2021110000000000.00 ,2021-11-16 16:00,1,차대차 - 기타,단일로 - 기타,27세,남,24세,남,990097,1825820,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2021-11-16
9332,2021110000000000.00 ,2021-11-16 18:00,1,차대차 - 측면충돌,교차로 - 교차로안,66세,여,52세,여,983579,1810918,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,2021-11-16
9333,2021110000000000.00 ,2021-11-16 18:00,1,차대차 - 기타,단일로 - 기타,미분류,기타불명,54세,남,985389,1814769,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,2021-11-16
9334,2021110000000000.00 ,2021-11-16 20:00,6,차대차 - 기타,교차로 - 교차로부근,57세,남,39세,남,985661,1817020,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2021-11-16
9335,2021110000000000.00 ,2021-11-16 23:00,4,차대차 - 추돌,기타 - 기타,31세,남,26세,여,984098,1820427,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,2021-11-16
9336,2021110000000000.00 ,2021-11-17 01:00,1,차대사람 - 기타,교차로 - 교차로부근,미분류,기타불명,22세,남,990366,1825184,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2021-11-17
9337,2021110000000000.00 ,2021-11-17 06:00,1,차대차 - 기타,교차로 - 교차로안,36세,남,61세,남,989100,1820881,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,2021-11-17
9338,2021110000000000.00 ,2021-11-17 10:00,3,차대차 - 기타,교차로 - 교차로부근,63세,남,74세,남,984906,1818810,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-11-17
9339,2021110000000000.00 ,2021-11-17 10:00,1,차대차 - 측면충돌,단일로 - 기타,44세,남,40세,남,983221,1821949,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2021-11-17
9340,2021110000000000.00 ,2021-11-17 10:00,1,차대차 - 추돌,단일로 - 기타,52세,남,45세,여,983092,1822137,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2021-11-17
9341,2021110000000000.00 ,2021-11-17 13:00,1,차대차 - 기타,기타 - 기타,61세,남,30세,여,989965,1824592,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2021-11-17
9342,2021110000000000.00 ,2021-11-17 14:00,1,차대차 - 측면충돌,교차로 - 교차로안,59세,여,36세,남,982751,1821373,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,2021-11-17
9343,2021110000000000.00 ,2021-11-17 15:00,1,차대차 - 기타,교차로 - 교차로안,53세,여,58세,남,984866,1817698,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,2021-11-17
9344,2021110000000000.00 ,2021-11-17 22:00,2,차대차 - 측면충돌,단일로 - 기타,60세,남,59세,남,984682,1818855,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,2021-11-17
9345,2021110000000000.00 ,2021-11-18 00:00,1,차대차 - 측면충돌,교차로 - 교차로부근,29세,남,52세,남,985275,1818156,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-11-18
9346,2021110000000000.00 ,2021-11-18 05:00,4,차대차 - 측면충돌,단일로 - 기타,52세,남,74세,남,984872,1818819,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-11-18
9347,2021110000000000.00 ,2021-11-18 11:00,1,차대차 - 기타,교차로 - 교차로부근,50세,남,65세,남,984874,1817848,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-11-18
9348,2021110000000000.00 ,2021-11-18 21:00,1,차대사람 - 횡단중,교차로 - 교차로횡단보도내,38세,남,51세,여,990415,1820017,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,2021-11-18
9349,2021110000000000.00 ,2021-11-19 02:00,2,차대차 - 측면충돌,교차로 - 교차로안,45세,여,44세,남,983563,1811794,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,2021-11-19
9350,2021110000000000.00 ,2021-11-19 05:00,1,차대사람 - 기타,교차로 - 교차로횡단보도내,33세,남,31세,남,986531,1817882,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2021-11-19
9351,2021110000000000.00 ,2021-11-19 11:00,1,차량단독 - 기타,교차로 - 교차로부근,66세,남,기타불명,기타불명,985807,1817416,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2021-11-19
9352,2021110000000000.00 ,2021-11-19 14:00,4,차대차 - 기타,단일로 - 기타,61세,남,69세,남,984491,1818999,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,2021-11-19
9353,2021110000000000.00 ,2021-11-19 18:00,2,차대차 - 측면충돌,교차로 - 교차로부근,21세,남,46세,여,983792,1819760,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,2021-11-19
9354,2021110000000000.00 ,2021-11-19 18:00,1,차대차 - 기타,교차로 - 교차로횡단보도내,50세,여,33세,남,990323,1822552,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,2021-11-19
9355,2021110000000000.00 ,2021-11-20 10:00,1,차대차 - 측면충돌,교차로 - 교차로안,46세,여,57세,남,986364,1814991,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,2021-11-20
9356,2021110000000000.00 ,2021-11-20 12:00,1,차대차 - 기타,교차로 - 교차로부근,68세,남,25세,남,990036,1825623,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2021-11-20
9357,2021110000000000.00 ,2021-11-20 13:00,2,차대차 - 측면충돌,교차로 - 교차로안,84세,남,31세,남,985659,1816798,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,2021-11-20
9358,2021110000000000.00 ,2021-11-20 14:00,2,차대차 - 기타,교차로 - 교차로안,50세,남,39세,남,985956,1818011,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2021-11-20
9359,2021110000000000.00 ,2021-11-20 17:00,4,차대차 - 기타,교차로 - 교차로안,54세,여,25세,남,985056,1817961,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-11-20
9360,2021110000000000.00 ,2021-11-20 17:00,2,차대차 - 기타,단일로 - 기타,61세,남,66세,남,984010,1811059,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,2021-11-20
9361,2021110000000000.00 ,2021-11-20 18:00,1,차대사람 - 차도통행중,교차로 - 교차로부근,60세,남,67세,남,989622,1826174,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,2021-11-20
9362,2021110000000000.00 ,2021-11-20 18:00,1,차대사람 - 횡단중,교차로 - 교차로횡단보도내,60세,남,20세,남,983663,1818031,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,2021-11-20
9363,2021110000000000.00 ,2021-11-20 19:00,2,차대차 - 기타,교차로 - 교차로안,48세,남,42세,여,990349,1825817,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2021-11-20
9364,2021110000000000.00 ,2021-11-21 07:00,1,차대차 - 기타,교차로 - 교차로안,23세,남,52세,남,985493,1818550,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-11-21
9365,2021110000000000.00 ,2021-11-21 10:00,1,차대사람 - 횡단중,교차로 - 교차로안,58세,여,64세,여,985012,1817380,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,2021-11-21
9366,2021110000000000.00 ,2021-11-21 11:00,1,차대차 - 측면충돌,교차로 - 교차로안,73세,남,31세,남,985326,1817410,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2021-11-21
9367,2021110000000000.00 ,2021-11-21 17:00,3,차대차 - 기타,교차로 - 교차로부근,61세,여,57세,남,983324,1813454,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,2021-11-21
9368,2021110000000000.00 ,2021-11-21 20:00,2,차대차 - 기타,단일로 - 기타,21세,여,69세,남,984499,1818432,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-11-21
9369,2021110000000000.00 ,2021-11-21 23:00,2,차대차 - 기타,교차로 - 교차로안,63세,남,26세,남,986035,1817757,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2021-11-21
9370,2021110000000000.00 ,2021-11-22 13:00,2,차대차 - 측면충돌,교차로 - 교차로횡단보도내,44세,남,35세,남,988118,1831075,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015100,신동,2021-11-22
9371,2021110000000000.00 ,2021-11-22 17:00,1,차대차 - 기타,교차로 - 교차로안,37세,여,45세,여,989041,1824353,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,2021-11-22
9372,2021110000000000.00 ,2021-11-22 18:00,2,차대차 - 기타,교차로 - 교차로부근,22세,남,54세,남,985851,1817612,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2021-11-22
9373,2021110000000000.00 ,2021-11-22 21:00,1,차대차 - 측면충돌,교차로 - 교차로횡단보도내,32세,남,40세,남,989762,1825651,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,2021-11-22
9374,2021110000000000.00 ,2021-11-22 22:00,1,차대차 - 추돌,교차로 - 교차로부근,55세,남,62세,남,981574,1818099,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,2021-11-22
9375,2021110000000000.00 ,2021-11-23 00:00,1,차대차 - 측면충돌,교차로 - 교차로안,30세,남,48세,남,983119,1821567,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2021-11-23
9376,2021110000000000.00 ,2021-11-23 02:00,1,차대차 - 기타,교차로 - 교차로안,25세,남,40세,남,991187,1825392,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,2021-11-23
9377,2021110000000000.00 ,2021-11-23 06:00,1,차대차 - 측면충돌,교차로 - 교차로횡단보도내,73세,남,28세,남,989206,1819732,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012600,가정동,2021-11-23
9378,2021110000000000.00 ,2021-11-23 17:00,2,차대차 - 기타,단일로 - 기타,62세,남,29세,여,984884,1817768,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,2021-11-23
9379,2021110000000000.00 ,2021-11-24 12:00,1,차대차 - 측면충돌,교차로 - 교차로안,84세,남,39세,남,983854,1811008,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,2021-11-24
9380,2021110000000000.00 ,2021-11-24 12:00,1,차대차 - 측면충돌,교차로 - 교차로부근,64세,여,43세,남,985661,1816862,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2021-11-24
9381,2021110000000000.00 ,2021-11-24 19:00,1,차대차 - 기타,단일로 - 기타,27세,남,48세,남,984690,1817283,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,2021-11-24
9382,2021110000000000.00 ,2021-11-24 20:00,1,차대차 - 기타,단일로 - 기타,66세,남,51세,남,985376,1818619,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-11-24
9383,2021110000000000.00 ,2021-11-25 08:00,5,차대차 - 측면충돌,교차로 - 교차로안,28세,남,27세,여,989649,1823219,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,2021-11-25
9384,2021110000000000.00 ,2021-11-25 10:00,4,차대차 - 측면충돌,교차로 - 교차로안,61세,남,39세,남,989565,1819648,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,2021-11-25
9385,2021110000000000.00 ,2021-11-25 12:00,1,차대차 - 정면충돌,교차로 - 교차로안,26세,남,36세,남,986774,1821801,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,2021-11-25
9386,2021110000000000.00 ,2021-11-25 15:00,2,차대차 - 측면충돌,교차로 - 교차로안,53세,남,50세,여,982301,1821365,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2021-11-25
9387,2021110000000000.00 ,2021-11-25 16:00,4,차대차 - 기타,교차로 - 교차로안,39세,남,58세,남,985666,1817006,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2021-11-25
9388,2021110000000000.00 ,2021-11-25 17:00,1,차대사람 - 횡단중,단일로 - 기타,59세,남,9세,남,983789,1819555,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,2021-11-25
9389,2021110000000000.00 ,2021-11-25 17:00,1,차대차 - 측면충돌,교차로 - 교차로안,51세,남,60세,남,983856,1811521,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,2021-11-25
9390,2021110000000000.00 ,2021-11-25 18:00,1,차대사람 - 횡단중,단일로 - 터널,44세,남,14세,남,983119,1821594,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2021-11-25
9391,2021110000000000.00 ,2021-11-25 18:00,1,차대차 - 측면충돌,교차로 - 교차로안,50세,남,46세,여,983459,1813082,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,2021-11-25
